2.605,-0.27634205
2.603333333,-0.27634205
2.608333333,-0.271224605
2.606666667,-0.271224605
2.611666667,-0.266107159
2.61,-0.266107159
2.615,-0.260989714
2.613333333,-0.260989714
2.618333333,-0.255872269
2.616666667,-0.255872269
2.621666667,-0.250754823
2.62,-0.250754823
2.625,-0.245637378
2.623333333,-0.245637378
2.626666667,-0.240519932
2.63,-0.235402487
2.628333333,-0.235402487
2.633333333,-0.230285042
2.631666667,-0.230285042
2.636666667,-0.225167596
2.635,-0.225167596
2.64,-0.220050151
2.638333333,-0.220050151
2.645,-0.214932706
2.643333333,-0.214932706
2.641666667,-0.214932706
2.646666667,-0.20981526
2.65,-0.204697815
2.648333333,-0.204697815
2.655,-0.199580369
2.653333333,-0.199580369
2.651666667,-0.199580369
2.658333333,-0.194462924
2.656666667,-0.194462924
2.66,-0.189345479
2.665,-0.184228033
2.663333333,-0.184228033
2.661666667,-0.184228033
2.668333333,-0.179110588
2.666666667,-0.179110588
2.671666667,-0.173993143
2.67,-0.173993143
2.675,-0.168875697
2.673333333,-0.168875697
2.68,-0.163758252
2.678333333,-0.163758252
2.676666667,-0.163758252
2.683333333,-0.158640807
2.681666667,-0.158640807
2.686666667,-0.153523361
2.685,-0.153523361
2.69,-0.148405916
2.688333333,-0.148405916
2.695,-0.14328847
2.693333333,-0.14328847
2.691666667,-0.14328847
2.698333333,-0.138171025
2.696666667,-0.138171025
2.701666667,-0.13305358
2.7,-0.13305358
2.705,-0.127936134
2.703333333,-0.127936134
2.71,-0.122818689
2.708333333,-0.122818689
2.706666667,-0.122818689
2.713333333,-0.117701244
2.711666667,-0.117701244
2.718333333,-0.112583798
2.716666667,-0.112583798
2.715,-0.112583798
2.721666667,-0.107466353
2.72,-0.107466353
2.725,-0.102348907
2.723333333,-0.102348907
2.73,-0.097231462
2.728333333,-0.097231462
2.726666667,-0.097231462
2.733333333,-0.092114017
2.731666667,-0.092114017
2.738333333,-0.086996571
2.736666667,-0.086996571
2.735,-0.086996571
2.741666667,-0.081879126
2.74,-0.081879126
2.746666667,-0.076761681
2.745,-0.076761681
2.743333333,-0.076761681
2.75,-0.071644235
2.748333333,-0.071644235
2.753333333,-0.06652679
2.751666667,-0.06652679
2.758333333,-0.061409344
2.756666667,-0.061409344
2.755,-0.061409344
2.761666667,-0.056291899
2.76,-0.056291899
2.766666667,-0.051174454
2.765,-0.051174454
2.763333333,-0.051174454
2.77,-0.046057008
2.768333333,-0.046057008
2.773333333,-0.040939563
2.771666667,-0.040939563
2.778333333,-0.035822118
2.776666667,-0.035822118
2.775,-0.035822118
2.781666667,-0.030704672
2.78,-0.030704672
2.785,-0.025587227
2.783333333,-0.025587227
2.788333333,-0.020469781
2.786666667,-0.020469781
2.791666667,-0.015352336
2.79,-0.015352336
2.795,-0.010234891
2.793333333,-0.010234891
2.8,-0.005117445
2.798333333,-0.005117445
2.796666667,-0.005117445
2.801666667,0
2.805,0.005117445
2.803333333,0.005117445
2.808333333,0.010234891
2.806666667,0.010234891
2.811666667,0.015352336
2.81,0.015352336
2.815,0.020469781
2.813333333,0.020469781
2.818333333,0.025587227
2.816666667,0.025587227
2.82,0.030704672
2.823333333,0.035822118
2.821666667,0.035822118
2.825,0.040939563
2.828333333,0.046057008
2.826666667,0.046057008
2.83,0.051174454
2.833333333,0.056291899
2.831666667,0.056291899
2.835,0.061409344
2.836666667,0.06652679
2.838333333,0.071644235
2.84,0.076761681
2.843333333,0.081879126
2.841666667,0.081879126
2.845,0.086996571
2.846666667,0.092114017
2.848333333,0.097231462
2.85,0.102348907
2.851666667,0.107466353
2.853333333,0.112583798
2.855,0.117701244
2.856666667,0.122818689
2.858333333,0.127936134
2.86,0.13305358
2.861666667,0.138171025
2.863333333,0.14328847
2.865,0.148405916
2.866666667,0.153523361
2.868333333,0.158640807
2.87,0.168875697
2.871666667,0.173993143
2.873333333,0.179110588
2.875,0.184228033
2.876666667,0.189345479
2.878333333,0.199580369
2.88,0.204697815
2.881666667,0.20981526
2.883333333,0.220050151
2.885,0.225167596
2.886666667,0.230285042
2.888333333,0.235402487
2.89,0.245637378
2.891666667,0.250754823
2.893333333,0.260989714
2.895,0.266107159
2.896666667,0.271224605
2.898333333,0.281459495
2.9,0.286576941
2.901666667,0.296811832
2.903333333,0.301929277
2.905,0.307046722
2.906666667,0.317281613
2.908333333,0.322399058
2.91,0.332633949
2.911666667,0.337751395
2.913333333,0.347986285
2.915,0.353103731
2.916666667,0.363338621
2.918333333,0.368456067
2.92,0.378690957
2.921666667,0.388925848
2.923333333,0.394043294
2.925,0.404278184
2.926666667,0.40939563
2.928333333,0.41963052
2.93,0.429865411
2.931666667,0.434982857
2.933333333,0.445217747
2.935,0.450335193
2.936666667,0.460570083
2.938333333,0.470804974
2.94,0.481039865
2.941666667,0.491274756
